thread_id,customer_text,predicted_intent,confidence,top_similarity,word_count,is_edge,human_intent,notes,human_judge_score
2135642,[USER] have purchased a fire stick and not working after using for 25 days...to replace it u will take 50 days..not expected from a global company like this [USER],product_quality,0.26625069975852966,1.0,29,True,seller_complaint,,
2703161,"[USER] In amazon.de, language EN, it shows currency 💷 in filter, although all items' prices are 💶 

[URL] [URL]",product_quality,0.22538091242313385,1.0,19,True,app_technical,,
785097,[USER] you show lockers in Toronto but the app only lets you select pick up points,app_technical,0.3505689799785614,0.9999998211860657,16,True,app_technical,,
1115777,Didn't rcv the refund in Citi bank on Amazon shopping [USER] [USER],return_refund,0.4637516438961029,0.9999998807907104,12,False,return_refund,,
669158,[USER] can you help me find who I just spoke with? I wanna give a review!,account_access,0.3003591299057007,1.000000238418579,16,False,compliment_feedback,,
962166,[USER] Why did i get charged the price of my item instead of getting a refund??,return_refund,0.37053877115249634,0.9999997019767761,16,True,return_refund,,
136850,[USER] hello I have ordered an 32 GB sd card from you guys.. but you delivered an defective product.. I want to return it.. you guys were asking for a replacement which I don't to..  please refund me the amount [URL],return_refund,0.32775184512138367,0.9999998807907104,41,True,return_refund,,
1483579,"amazonを装った詐欺メきてくそ焦った
こないだ利用したばっかだから尚更な",compliment_feedback,0.3877912163734436,1.0000003576278687,2,True,seller_complaint,,
184872,"Well, that's FANTASTIC. My #amwriting music is gone right now because the [USER] app for my laptop NEEDED to update, and now it's not working. LOVELY.",app_technical,0.5859215259552002,1.0,26,False,app_technical,,
32314,[USER] Promotional cash back not credited even after refund date been crossed [URL] order# [ORDER_ID]☹️😡,return_refund,0.4905097186565399,1.0,15,False,return_refund,,
1150241,"いつになったらAmazonちゃんは『商品をまとめて一回の発送にしてくれや。　頼むで』って注文時発注しているのに、

準備できたのから別々に送るで！
ついでに配送会社も別々や！

というのをやめてくれるのだろうか(ヽ´ω`)",compliment_feedback,0.43002527952194214,1.0000001192092896,5,True,delivery_problem,,
729895,[USER] bought moto metal earphones in Aug from [USER]. Now one earpiece not working. What to do,product_quality,0.29859083890914917,1.0,17,True,product_quality,,
2565560,[USER] thanks for leaving my package in the trash can cupboard outside for someone to steal. Real clever of you 😏,delivery_problem,0.4948976933956146,1.0000004768371582,21,False,delivery_problem,,
1684601,Sometimes talking to [USER] via the phone and chat is like visiting a dentist for a root canal. [URL],compliment_feedback,0.2996426224708557,0.9999999403953552,19,True,seller_complaint,,
757696,[USER] is amazon flex available in Las Vegas,subscription_prime,0.43351656198501587,1.0,8,True,compliment_feedback,,
1247764,[USER] Sooooooo I have a package that was supposed to be delivered by 9pm... It's 9:30...,order_status_inquiry,0.8083786964416504,1.0,16,False,order_status_inquiry,,
986065,久々にamazonで買い物しようとしたら，いつの間にかアマゾンプライム会員になってたことに気付いた．なんだコレ？詐欺？,compliment_feedback,0.3763517439365387,1.0,1,True,subscription_prime,,
1614782,[USER] there is something wron with this #lightningDeal . After payment it flashed to my little brain that there was complete darkness after the lightning payment. No offer applied. [URL],product_quality,0.2363058477640152,1.000000238418579,30,True,billing_payment,,
2433658,[USER] My partner is trying to use the GREATFOOD promo for £20 off his first FRESH order. It won’t work! Can you help?,subscription_prime,0.27254119515419006,1.000000238418579,23,True,billing_payment,,
1244373,Ay man [USER] is really about to piss me the fuck off.!!,compliment_feedback,0.2844150960445404,1.0,12,True,seller_complaint,,
2609338,Stop pretending that u help your customers...! Your customer service is useless [USER],seller_complaint,0.4061156213283539,1.000000238418579,13,False,seller_complaint,,
1127981,"[USER] i ordered bean bag on 7th OCT still not received.
order no : [ORDER_ID]
it's more than 18 day
worst customer support",order_status_inquiry,0.7266187071800232,1.0000001192092896,23,False,order_status_inquiry,,
2463139,Get 3 months of Amazon Music Unlimited for only $0.99! Limited time only.,compliment_feedback,0.2997815012931824,1.000000238418579,13,True,compliment_feedback,,
1211210,Really [USER] - does a single belt really need a box this big? Such a waste of resources!! Could have fit a tv in there! [URL],delivery_problem,0.33682751655578613,1.0,26,True,compliment_feedback,,
2836926,[USER] NEVER USING YOUR SERVICE AGAIN - EVERY TIME I USE YOU YOUR SERVICE IS THE WORST 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,seller_complaint,0.2871401607990265,1.0000001192092896,18,True,seller_complaint,,
47893,[USER] what happens if you buy a digital copy of a game on amazon?,product_quality,0.27718183398246765,1.0000001192092896,14,True,compliment_feedback,,
2017587,"[USER] today I received a call from +353 1 246 0950 the guy from the other end says he is from amazon, is it true?",order_status_inquiry,0.6082196235656738,1.000000238418579,25,False,seller_complaint,,
2883404,[USER] Registrd a complaint with Amazon long back. Sent so many emails yet to get a resolution.U assign new analyst evrytime who s unaware of d background nd only replies just fr d sake of it.May u plz intervene and close dis case.Let me know hw can i share more details here,account_access,0.3332630693912506,1.0000003576278687,52,True,seller_complaint,,
969336,There is a HUGE section of Indians who HATE bollywood movies. I hope someone at [USER] and [USER] understands that.,compliment_feedback,0.5407634973526001,1.0,20,False,compliment_feedback,,
1780111,Lazy delivery guy hurls an Amazon package at the front door of a Chicago home [URL],delivery_problem,0.6332231163978577,1.0000001192092896,16,False,delivery_problem,,
1306795,"What the fook? [USER] 

App is not working anymore [URL]",app_technical,0.599527895450592,1.000000238418579,10,False,app_technical,,
419888,"[USER] Mr Mayuresh,India I thk the way a customer has to be handled it shud be taught to u.
Pathetic Experience [USER]",compliment_feedback,0.27148202061653137,0.9999999403953552,22,True,seller_complaint,,
2827381,[USER] will prime be delivering on Christmas Eve ? If I was to order the day before? (23rd),subscription_prime,0.6341490745544434,1.0,18,False,subscription_prime,,
2039599,[USER] So can you return Amazon purchases to Whole Foods or not?,billing_payment,0.47239553928375244,1.0000001192092896,12,False,billing_payment,,
2731147,[USER] Me gustaría entrevistar a algún responsable de Amazon Prime en España sobre el auge del vídeo bajo demanda. Muchas gracias.,compliment_feedback,0.37941041588783264,1.0000001192092896,21,True,compliment_feedback,,
357381,[USER] app on Roku tv pauses every min or two up to 2 or 3 min then repeats. Does this for every show. Tv has been factory reset.,app_technical,0.607384979724884,1.0,28,False,app_technical,,
526566,"[USER] if [URL] has a 20% off coupon available for an item I have a Dash button for, how to I get the coupon using the Dash button?",product_quality,0.2682287395000458,1.0,28,True,billing_payment,,
2890520,.[USER] Really Amazon? Was this box necessary? A 12 inch rule in a 4ft box! This cost me an additional €14.95 in shipping costs. Not impressed. [URL],product_quality,0.29011306166648865,1.0,27,True,seller_complaint,,
739104,[USER] To Reduce fraud claims From customers Come up with an Idea where customers will open the package in front of Delivery boy,seller_complaint,0.45095112919807434,1.000000238418579,23,False,compliment_feedback,,
1693312,"アマゾンプライム会員なのを昨日まで忘れてた
ガンダムシリーズをタダで見れるじゃん",compliment_feedback,0.37705981731414795,0.9999998807907104,2,True,compliment_feedback,,
497306,I appreciate the fast shipment [USER] but you really could downsize on the shipping boxes lol. A poster and a trunk net didn't need a box this big ☺. cc: [USER] [URL],compliment_feedback,0.3688901960849762,0.9999998211860657,32,True,compliment_feedback,,
1570295,[USER] Not at all satisfied with your service. I am not getting my cashback tilp now. Not able to call you as well.,billing_payment,0.379382461309433,1.0000001192092896,23,False,seller_complaint,,
1150911,[USER] got the items delivered. Arrived a week before ETA. nyc service. items are well packed. Didn't checked it yet. but hope it's fine,order_status_inquiry,0.5771008729934692,0.9999999403953552,24,False,compliment_feedback,,
182633,#AmazonIndia #Amazon This s ridiculous that I hve nt received ma order n it's showing delivered. Plz check n clarify.... [URL],order_status_inquiry,0.47864222526550293,1.000000238418579,21,True,delivery_problem,,
2721749,"Hi, [USER]  What happened to Returns #: DcKf7mPPRRMA  and #: DcH3r2PCRRMA  They were returned more than a month ago. When will we get replacements",return_refund,0.4561813175678253,0.9999998807907104,24,False,return_refund,,
2766398,"Hey [USER], I'm still waiting for a response. 

[USER] [URL]",account_access,0.29074031114578247,1.0,10,True,seller_complaint,,
791617,Amazonの支払いメールがこない🤔,compliment_feedback,0.48655685782432556,1.0000001192092896,1,True,billing_payment,,
2384363,[USER] [USER] [USER] Different prices? Different discounts? Feels like a glitch or a bug [URL],billing_payment,0.39727696776390076,1.000000238418579,15,False,billing_payment,,
877642,[USER] Great seeing audible support with Bluetooth. Next on the wishlist QI wireless charging. Dump aluminium with a thin glass back.,compliment_feedback,0.306489497423172,1.0,21,True,compliment_feedback,,
1385269,#sonymobils I prchsd mobile from [USER].After purchased I found some issues on phone.Bocz of wrost return policy in [USER] nt rtrn [URL],seller_complaint,0.21285666525363922,0.9999997615814209,22,True,product_quality,,
2594355,"Very much disappointed with [USER] [USER] [USER]  and [USER] [USER]  as i have bought one plus 5 128 gb 10 days back and now the new one plus 5t with brtter specs at same price. I want to return my product.
Not at all acceptable.",product_quality,0.24372877180576324,1.0000001192092896,45,True,return_refund,,
1454214,[USER]  m nt able to talk wid ur cust. care. So disappointed. Needed help. Pls call on [PHONE]. ur Helpline no. is crap,account_access,0.36843955516815186,1.0000001192092896,23,False,seller_complaint,,
2551335,Will echo dot be in special packaging in India for invited customers ? [USER]  [USER],compliment_feedback,0.32340362668037415,1.0,15,True,compliment_feedback,,
450760,Really disappointed with [USER] rejecting this item's review that has caused damage to my skin. Is this rewiew really offensive? Or is it selling this item? #shame [URL],delivery_problem,0.22750958800315857,1.0000001192092896,28,True,seller_complaint,,
526570,". [USER] is selling 3rd party [ORDER_ID] iPhones with 6 month warranty, without mentioning anywhere except in the 4th product photo which no one will scroll to.
This is pure dishonesty! Should be clearly mentioned in the title as ""[ORDER_ID]"" [URL]",seller_complaint,0.3586410582065582,1.0000001192092896,41,False,seller_complaint,,
2686585,How is [USER] packaging still legal? [URL],product_quality,0.2949802875518799,1.000000238418579,7,True,product_quality,,
315326,[USER] [USER] Trying to get your helpline. Not got a refund for over 3 months. Pls help.,return_refund,0.44552984833717346,1.0,17,False,return_refund,,
2297735,"[USER] , i am very un happy,  one item return [URL] but no reply, no respons, i will return now approx   25 days.",return_refund,0.5081811547279358,0.9999997615814209,23,False,return_refund,,
1427950,"[USER] Hello I contacted ur executive regarding an issue.She was rude ,unhelpful&amp;left the convo midway. I feel embarrassed and irritated [URL]",account_access,0.30661800503730774,1.000000238418579,21,True,seller_complaint,,
2928368,"Brother [USER] I put a return request on a order like three weeks back. You don't seem to care about it, BUT I WANT MY FUCKING MONEY BACK.",return_refund,0.4913051426410675,1.0,28,False,return_refund,,
1089808,[USER]  want to but nokia6 with exchange my mobile HTC 816g Dual sim but it is not shown in exchange option,product_quality,0.22971656918525696,0.9999999403953552,21,True,return_refund,,
442830,"[USER] Your Leadership advisor named ""Arun"" has lied to me. He failed to add the gift card amt of Rs.150 which was promised. Kindly listen to the call and confirm actions taken.",seller_complaint,0.32895001769065857,1.0000001192092896,32,False,billing_payment,,
2602991,A replacement remote is $30 or a new system for $24 😂 [USER] guess I'll hope it turns up,product_quality,0.26904937624931335,1.000000238418579,19,True,compliment_feedback,,
1248256,"[USER]  Your service is an epic fail, allowing vendors to harass  customers, delayed returns, and now the wrong amt refunded. Horrible!!!!",seller_complaint,0.4164179563522339,1.0000004768371582,21,False,seller_complaint,,
1774795,I got a brand new HDMI adapter from Amazon and it not only doesn't work but I think it almost fried my computer 😅,product_quality,0.3018593192100525,1.0,24,True,product_quality,,
421189,[USER] Need assistance.,account_access,0.18253833055496216,0.9999998211860657,3,True,account_access,,
442960,"[USER] Hi, I really need my #AmazonPrime order, but the locker was full yesterday when they tried to deliver. Now saying it might be as late as Friday 😦 Can I change to home delivery?! Pls reply, thx.",order_status_inquiry,0.8406428098678589,1.0000001192092896,38,False,order_status_inquiry,,
2886562,[USER] [USER] [USER] shrill waiting for response. [URL],delivery_problem,0.2994374632835388,0.9999998807907104,8,True,delivery_problem,,
487784,[USER] 12 eggs for 10k?? 😨 [URL],compliment_feedback,0.3357228636741638,1.0,7,True,compliment_feedback,,
2429439,[USER] when will I get a pre-order date confirmed for Skyrim on Nintendo Switch?,subscription_prime,0.4600476920604706,1.0,14,True,subscription_prime,,
1379582,[USER] I’m trying to return something and got this error [URL],return_refund,0.43645521998405457,1.0,11,False,return_refund,,
1105575,"[USER] come on! If my employees delivered on time less than 50% of the time, they’d be unemployed #amazonprime",seller_complaint,0.22837699949741364,0.9999998807907104,19,True,seller_complaint,,
2950780,Cheated by AMAZON India . Bought a Hp laptop through Amazon and trail version of MS office was uploaded and nothing in product description. I am running around to get the same [URL] from Amazin complaint team ....no help ...feeling cheated...call on [PHONE],seller_complaint,0.290558397769928,1.0000001192092896,43,True,seller_complaint,,
1238950,Hey [USER] [USER] I keep getting this error when I try to play a video. I’ve already switched my account back to US. Help plz. [URL],account_access,0.43315112590789795,1.0000001192092896,26,True,app_technical,,
2366263,寒すぎてアマゾンで電気ヒーター買った...あと数日の辛抱...😭,compliment_feedback,0.4781987965106964,1.0,1,True,compliment_feedback,,
2130878,"[USER] my recent order has been put on hold, and my account locked. The email says to log into my account but it's locked. So how might one do what you've asked? [URL]",account_access,0.6399653553962708,1.0000001192092896,33,False,account_access,,
728107,Pas sympa [USER] 'avoir déposé mon collis AU DESSUS DES BOITES AUX LETTRES de l'immeuble là ou tout le monde aurait pu le voler ;-(,compliment_feedback,0.5310849547386169,1.0000001192092896,25,False,seller_complaint,,
465774,I had 60 dollars on my Amazon account and now I'm down to 29 I obviously need help,billing_payment,0.33898070454597473,0.9999999403953552,18,True,billing_payment,,
1551624,"[USER] FAIL,FAIL,FAIL don’t charged Prime customers if it takes 6 DAYS TO DELIVER INSTEAD OF 2 I should’ve used [USER] and will",subscription_prime,0.653858482837677,1.0,22,False,delivery_problem,,
2356736,"Hey [USER], just a quick question. Is there a way to make it so that I donate to the charity my [URL] account is linked to when I use the app? Or does it do it by default?",app_technical,0.31480273604393005,1.000000238418579,38,True,compliment_feedback,,
836925,"[USER] I paid extra for same day delivery so it might not arrive for a few days. Please refund, thanks.",return_refund,0.45503953099250793,1.0000004768371582,20,False,return_refund,,
1107875,[USER] is it company policy for your organisation to debit customer's accounts without prior notice?,billing_payment,0.3057204484939575,1.0000004768371582,15,True,billing_payment,,
421892,"[USER] hi.. I bought MI Redmi 4, how will its invoice bill get?",product_quality,0.1923147588968277,1.0000003576278687,13,True,compliment_feedback,,
2184889,[USER] Quando que o Amazon Prime vai chegar no Brasil?,subscription_prime,0.5387611985206604,1.000000238418579,10,False,subscription_prime,,
2935887,[USER] [USER] 3 out past 4 deliveries have been delayed (including current one). Delivery agent unresponsive. Why should I continue paying for amazon prime?,subscription_prime,0.4967270493507385,1.0,24,False,delivery_problem,,
132387,[USER] why are all prime orders placed today arriving Monday? I pay a fee for next day delivery.,subscription_prime,0.6495899558067322,1.0000001192092896,18,False,subscription_prime,,
579122,Amazonプライムでシング見れるようになってる！！！プライムかいいんでよかった🗿🗿,compliment_feedback,0.41175034642219543,1.0000003576278687,1,True,compliment_feedback,,
2170931,"[USER] I ordered an item ad it says it was handed to resident but it wasn't 

Please can you find it please as it was expensive and I'm going on holiday soon!",delivery_problem,0.472023069858551,1.0000001192092896,32,True,delivery_problem,,
1759062,[USER] ..So friends BEWARE FROM AMAZON COMPANY ...BCZ MY FRIEND GOT DAMAGE PRODUCT AND FACED MISSING PRODUCT BY COMPANY,seller_complaint,0.3864730894565582,1.0,19,False,product_quality,,
36563,[USER] when is Raja the great movie available in Telugu in prime,subscription_prime,0.4428676664829254,1.0000001192092896,12,False,subscription_prime,,
47953,[USER] Why is the Indian Amazon Echo skill set limited? Ewelink is not showing up in the skill set!,app_technical,0.2559146285057068,1.0,19,True,app_technical,,
334910,"[USER] 
Not yet received my refund , still awaiting , I don't know why, seller sold me , non - quality products. 
No responses.",return_refund,0.49889636039733887,0.9999998807907104,24,False,return_refund,,
639506,[USER] Not happy our order was due to arrive by 8pm this evening and what a surprise it hasn't arrived.,order_status_inquiry,0.855265736579895,1.0000001192092896,20,False,order_status_inquiry,,
2595468,[USER] JUST FINISHED MY SECOND BLOCK FOR FLEX. CAN YOU MAKE THE NAVIGATION AVOID TOLL ROADS? AND DO YOU PROVIDE DOLLIES OR HAND CARTS FOR LARGER ORDERS?,delivery_problem,0.21621964871883392,1.0,27,True,compliment_feedback,,
2742960,"[USER] [USER] i hv renewed by [USER] subs, but didnt get my cashback in Amazon pay... Why???",billing_payment,0.41141876578330994,1.0,17,True,billing_payment,,
224636,Amazon Prime Music Incoming? Echo description shows on Amazon India.,subscription_prime,0.49382284283638,1.000000238418579,10,False,subscription_prime,,
2598846,"[USER] 
Pathetic experience of non delivery by amazon even after selecting prime delivery. Have not received product after two days.",delivery_problem,0.3518398106098175,1.0,20,True,delivery_problem,,
707378,[USER] [USER]  still i am waiting for 9 gb additional data of one plus 5 offer.no one responce properly.device purchased on 5 oct [URL],product_quality,0.2334461510181427,1.0000001192092896,24,True,billing_payment,,
2766961,[USER] PLEASE FIX MY ACCOUNT BEFORE BLACK FRIDAY!!! I have been trying for WEEKS!!!!!,account_access,0.6281666159629822,1.0000001192092896,14,False,account_access,,
572929,Amazonから支払い番号来ない🙃,compliment_feedback,0.4545326232910156,1.0000001192092896,1,True,billing_payment,,
1307743,[USER] can I ask you a question regarding a product you have listed for sale?,billing_payment,0.21223390102386475,1.0000003576278687,15,True,compliment_feedback,,
480402,What the fuck is this [USER] ? Evan Owens is 4 years old. How? Why? What the what??? [URL],delivery_problem,0.4871757924556732,0.9999998807907104,19,False,seller_complaint,,
